"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-04-25,"0.025",0,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.1",0,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.25",21,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.5",33,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.75",45,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.9",67,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-04-25,"0.975",113,2026-04-25,"wk inc covid hosp",0,"quantile"
"Central",2026-05-02,"0.025",0,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.1",0,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.25",13,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.5",33,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.75",56,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.9",88,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-02,"0.975",144,2026-04-25,"wk inc covid hosp",1,"quantile"
"Central",2026-05-09,"0.025",0,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.1",0,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.25",4,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.5",33,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.75",64,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.9",103,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-09,"0.975",181,2026-04-25,"wk inc covid hosp",2,"quantile"
"Central",2026-05-16,"0.025",0,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.1",0,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.25",0,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.5",33,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.75",71,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.9",117,2026-04-25,"wk inc covid hosp",3,"quantile"
"Central",2026-05-16,"0.975",207,2026-04-25,"wk inc covid hosp",3,"quantile"
"East",2026-04-25,"0.025",0,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.1",10,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.25",25,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.5",34,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.75",43,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.9",58,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-04-25,"0.975",95,2026-04-25,"wk inc covid hosp",0,"quantile"
"East",2026-05-02,"0.025",0,2026-04-25,"wk inc covid hosp",1,"quantile"
"East",2026-05-02,"0.1",0,2026-04-25,"wk inc covid hosp",1,"quantile"
"East",2026-05-02,"0.25",17,2026-04-25,"wk inc covid hosp",1,"quantile"
"East",2026-05-02,"0.5",34,2026-04-25,"wk inc covid hosp",1,"quantile"
"East",2026-05-02,"0.75",52,2026-04-25,"wk inc covid hosp",1,"quantile"
