"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.25,11.875
"Central","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.5,28.75
"Central","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.75,51
"Central","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.9,79.875
"Central","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.975,155.5
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.025,1
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.1,3.25
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.25,6.375
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.5,13
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.75,26.375
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.9,43.625
"Central","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.975,96.5
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.025,0
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.1,3.25
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.25,7.625
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.5,12.5
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.75,20
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.9,26.75
"Central","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.975,39.25
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.025,14.75
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.1,18
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.25,21.75
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.5,33.75
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.75,57.75
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.9,71.5
"East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.975,78.75
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.025,1.5
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.1,1.75
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.25,1.75
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.5,7.5
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.75,23.75
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.9,36.75
"East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.975,48
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.025,3.25
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.1,5.5
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.25,7.5
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.5,13
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.75,20.25
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.9,25
"East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.975,28.75
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.025,15.375
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.1,21.375
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.25,25.625
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.5,33.375
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.75,46.5
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.9,55.5
"East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.975,66.375
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.025,3.25
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.1,4.125
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.25,5.125
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.5,7
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.75,13.75
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.9,21.5
"East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.975,32.375
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.025,5.125
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.1,7.625
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.25,9.375
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.5,12
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.75,15.875
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.9,19
"East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.975,21.75
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.025,2.25
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.1,9
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.25,19.875
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.5,31.75
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.75,49
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.9,66.375
"East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.975,95.375
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.025,0.125
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.1,0.875
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.25,3.125
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.5,6.875
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.75,15.75
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.9,28
"East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.975,53.125
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.025,0.75
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.1,4.875
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.25,7.75
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.5,11.125
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.75,15.875
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.9,20
"East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.975,26.875
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.025,0.875
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.1,7
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.25,16.25
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.5,30.625
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.75,50.875
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.9,74.375
"East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.975,123.25
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.025,0.5
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.1,0.75
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.25,2.625
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.5,6.75
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.75,16.125
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.9,30.125
"East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.975,66.125
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.025,0.25
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.1,3.375
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.25,7
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.5,10.5
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.75,16
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.9,21
"East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.975,30.875
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.025,0
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.1,5.5
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.25,14.75
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.5,30.75
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.75,55
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.9,84.625
"East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.975,156.25
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.1,0
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.25,1.375
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.5,7.25
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.75,21
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.9,43.75
"East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.975,101.25
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.025,0
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.1,1.75
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.25,5.75
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.5,9.75
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.75,15.75
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.9,21.75
"East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.975,33.875
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.025,1.25
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.1,2
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.25,3.5
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.5,7
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.75,102
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.9,150.25
"North East","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.975,171.5
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.025,1.5
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.1,2
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.25,2
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.5,5
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.75,13.5
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.9,17.5
"North East","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.975,20
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.025,0
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.1,0.25
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.25,0.75
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.5,1.5
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.75,2.25
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.9,3.25
"North East","2026-04-18","2026-04-25","wk inc rsv hosp",-1,"quantile",0.975,4.5
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.025,2.375
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.1,3.375
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.25,5.125
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.5,13
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.75,63.5
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.9,90.125
"North East","2026-04-25","2026-04-25","wk inc covid hosp",0,"quantile",0.975,105.125
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.025,1.16666666666667
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.1,1.33333333333333
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.25,2.5
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.5,4.66666666666667
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.75,8.83333333333333
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.9,12
"North East","2026-04-25","2026-04-25","wk inc flu hosp",0,"quantile",0.975,16.5
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.025,0.5
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.1,0.75
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.25,1.25
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.5,1.875
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.75,2.5
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.9,3
"North East","2026-04-25","2026-04-25","wk inc rsv hosp",0,"quantile",0.975,4.375
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.025,0
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.1,0.625
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.25,3.125
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.5,8.125
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.75,61.125
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.9,95.5
"North East","2026-05-02","2026-04-25","wk inc covid hosp",1,"quantile",0.975,128.375
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.1,0.166666666666667
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.25,2.33333333333333
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.5,6
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.75,12.1666666666667
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.9,18.1666666666667
"North East","2026-05-02","2026-04-25","wk inc flu hosp",1,"quantile",0.975,35
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.025,0.125
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.1,0.125
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.25,0.75
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.5,1.875
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.75,3.25
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.9,5
"North East","2026-05-02","2026-04-25","wk inc rsv hosp",1,"quantile",0.975,9.75
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.025,0
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.1,0.375
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.25,2.5
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.5,11.625
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.75,69.125
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.9,109.875
"North East","2026-05-09","2026-04-25","wk inc covid hosp",2,"quantile",0.975,162.625
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.1,0
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.25,2.33333333333333
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.5,7.83333333333333
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.75,15.5
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.9,23.5
"North East","2026-05-09","2026-04-25","wk inc flu hosp",2,"quantile",0.975,54
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.025,0.125
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.1,0.125
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.25,0.5
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.5,2.25
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.75,4.125
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.9,6.625
"North East","2026-05-09","2026-04-25","wk inc rsv hosp",2,"quantile",0.975,14.125
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.025,0
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.1,0
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.25,2.375
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.5,11.5
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.75,62.25
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.9,107.25
"North East","2026-05-16","2026-04-25","wk inc covid hosp",3,"quantile",0.975,179.375
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.1,0
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.25,2.16666666666667
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.5,8.66666666666667
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.75,18.1666666666667
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.9,28.1666666666667
"North East","2026-05-16","2026-04-25","wk inc flu hosp",3,"quantile",0.975,70.3333333333333
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.025,0.125
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.1,0.125
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.25,0.375
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.5,2.5
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.75,5
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.9,8.375
"North East","2026-05-16","2026-04-25","wk inc rsv hosp",3,"quantile",0.975,18.375
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.025,0
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.1,0
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.25,0
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.5,0.5
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.75,1
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.9,1
"North West","2026-04-18","2026-04-25","wk inc covid hosp",-1,"quantile",0.975,1.5
"North West","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.025,0.5
"North West","2026-04-18","2026-04-25","wk inc flu hosp",-1,"quantile",0.1,1
